human_dag_uniq.gra,38811,112184,sequential,5,404956,276570,121159,7226,
human_dag_uniq.gra,38811,112290,sequential,5,408720,278401,122800,7518,
kegg_dag_uniq.gra,3617,41479,sequential,3,30794,18440,11185,1167,
kegg_dag_uniq.gra,3617,41557,sequential,3,30053,18219,10560,1273,
kegg_dag_uniq.gra,3617,41557,sequential,3,30422,18235,11087,1099,
kegg_dag_uniq.gra,3617,41478,sequential,3,30553,18658,10804,1090,
kegg_dag_uniq.gra,3617,41424,sequential,3,30706,18883,10571,1251,
mtbrv_dag_uniq.gra,9602,53494,sequential,4,98680,68075,28307,2297,
mtbrv_dag_uniq.gra,9602,53602,sequential,4,100645,67500,30692,2452,
mtbrv_dag_uniq.gra,9602,53643,sequential,4,97623,66169,29179,2275,
mtbrv_dag_uniq.gra,9602,53445,sequential,4,110069,73984,33536,2549,
mtbrv_dag_uniq.gra,9602,53543,sequential,4,102430,71210,28962,2257,
nasa_dag_uniq.gra,5605,45843,sequential,4,52563,31950,19050,1563,
nasa_dag_uniq.gra,5605,45643,sequential,4,55101,33137,20245,1717,
nasa_dag_uniq.gra,5605,13076,sequential,4,53568,32759,19083,1725,
nasa_dag_uniq.gra,5605,13076,sequential,4,53340,33110,18710,1519,
nasa_dag_uniq.gra,5605,45804,sequential,4,53442,32899,19040,1501,
pubmed_sub_9000-1.gra,9000,112823,sequential,9,284862,69150,213496,2216,
pubmed_sub_9000-1.gra,9000,112584,sequential,9,276796,71569,202657,2569,
pubmed_sub_9000-1.gra,9000,112679,sequential,9,269856,73182,194518,2155,
pubmed_sub_9000-1.gra,9000,80056,sequential,9,265324,69249,193538,2536,
pubmed_sub_9000-1.gra,9000,112660,sequential,9,271453,69925,199299,2228,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,3,123747664,59899113,59853833,3994717,
uniprotenc_100m.scc.gra,16087295,32207353,sequential,3,125128784,60398150,60486412,4244221,
uniprotenc_100m.scc.gra,16087295,32207290,sequential,3,125189669,60219458,60774300,4195911,
uniprotenc_100m.scc.gra,16087295,32207119,sequential,3,125122408,60138348,60784544,4199515,
uniprotenc_100m.scc.gra,16087295,32207353,sequential,3,123804766,59746994,60054370,4003401,
uniprotenc_150m.scc.gra,25037600,369342,sequential,3,130239149,51263118,74482798,4493233,
uniprotenc_150m.scc.gra,25037600,401964,sequential,3,130617785,51558486,74524515,4534783,
uniprotenc_150m.scc.gra,25037600,401894,sequential,3,130731153,51979875,74240706,4510571,
uniprotenc_150m.scc.gra,25037600,401981,sequential,3,130849918,52287417,73937552,4624948,
uniprotenc_150m.scc.gra,25037600,369342,sequential,3,132141398,52058682,75697603,4385112,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,2,11480930,5531592,5511725,437612,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,2,11460806,5436188,5599254,425364,
uniprotenc_22m.scc.gra,1595444,3223651,sequential,2,11330073,5413646,5497897,418528,
uniprotenc_22m.scc.gra,1595444,3223513,sequential,2,11468984,5576275,5479048,413660,
uniprotenc_22m.scc.gra,1595444,3223651,sequential,2,11289078,5413687,5463855,411535,
v10.gra,10,32817,sequential,6,1272,391,111,768,
v10.gra,10,32676,sequential,6,903,354,111,436,
v10.gra,10,32817,sequential,6,894,350,112,431,
v10.gra,10,32638,sequential,6,930,355,116,458,
v10.gra,10,50,sequential,6,920,347,110,462,
v100.gra,100,40890,sequential,78,12088,2522,9108,457,
v100.gra,100,40770,sequential,78,11186,2267,8496,422,
v100.gra,100,40863,sequential,78,12192,2517,9175,499,
