cit-Patents.scc.gra,3774768,33037894,sequential,116,94375682,43967872,49783317,624493,
cit-Patents.scc.gra,3774768,33037894,sequential,104,91452790,43405185,47417624,629981,
cit-Patents.scc.gra,3774768,33037894,sequential,107,95758659,43510720,51599367,648571,
cit-Patents.scc.gra,3774768,33037894,sequential,106,91920256,43957670,47217236,745349,
citeseer.scc.gra,693947,624564,sequential,9,4988492,3910654,966941,110896,
citeseer.scc.gra,693947,624564,sequential,9,4982189,3834302,1036049,111838,
citeseer.scc.gra,693947,624564,sequential,8,4918462,3811211,991369,115882,
citeseer.scc.gra,693947,624564,sequential,9,4907435,3846224,949249,111961,
citeseer.scc.gra,693947,624564,sequential,9,4882395,3803240,966315,112839,
citeseer_sub_10720.gra,10720,88516,sequential,37,109968,71572,36020,2375,
citeseer_sub_10720.gra,10720,88516,sequential,37,105267,67414,35572,2280,
citeseer_sub_10720.gra,10720,88516,sequential,46,109203,67266,39481,2455,
citeseer_sub_10720.gra,10720,88516,sequential,46,109961,67747,39628,2585,
citeseer_sub_10720.gra,10720,88516,sequential,46,109448,67759,39434,2254,
citeseerx.gra,6540401,30022520,sequential,124,126086056,61142862,63830998,1112195,
citeseerx.gra,6540401,30022520,sequential,122,122905788,61192100,60543977,1169709,
citeseerx.gra,6540401,30022520,sequential,121,122997811,60670702,61252084,1075024,
citeseerx.gra,6540401,30022520,sequential,129,127969590,61294836,65539070,1135683,
citeseerx.gra,6540401,30022520,sequential,126,125949652,63812794,60981595,1155262,
cuda.gra,7,16,sequential,4,2550,409,181,1959,
cuda.gra,7,16,sequential,4,882,293,219,369,
cuda.gra,7,16,sequential,4,821,291,165,364,
cuda.gra,7,16,sequential,4,850,286,195,367,
cuda.gra,7,16,sequential,4,836,291,166,379,
ecoo_dag_uniq.gra,12620,27150,sequential,10,110311,91304,16138,2868,
ecoo_dag_uniq.gra,12620,27150,sequential,10,117296,98203,16208,2885,
ecoo_dag_uniq.gra,12620,27150,sequential,10,116507,97897,16011,2599,
ecoo_dag_uniq.gra,12620,27150,sequential,10,121848,102784,16200,2863,
ecoo_dag_uniq.gra,12620,27150,sequential,13,107168,89412,15424,2331,
go_sub_6793.gra,6793,26722,sequential,16,55816,42700,11606,1509,
go_sub_6793.gra,6793,26722,sequential,16,54140,40987,11608,1545,
go_sub_6793.gra,6793,26722,sequential,16,54756,41199,11863,1693,
go_sub_6793.gra,6793,26722,sequential,16,54286,41194,11562,1529,
go_sub_6793.gra,6793,26722,sequential,16,54992,41545,11715,1731,
go_uniprot.gra,6967956,69540470,sequential,185,201443413,50035426,150125172,1282815,
go_uniprot.gra,6967956,69540470,sequential,188,193687627,49568231,142862932,1256463,
go_uniprot.gra,6967956,69540470,sequential,181,196380585,48719678,146338129,1322778,
go_uniprot.gra,6967956,69540470,sequential,178,191850589,48967686,141614356,1268547,
go_uniprot.gra,6967956,69540470,sequential,193,207130396,48690889,157145421,1294085,
human_dag_uniq.gra,38811,79632,sequential,11,335928,281117,46784,8026,
human_dag_uniq.gra,38811,79632,sequential,11,350325,290129,52897,7298,
human_dag_uniq.gra,38811,79632,sequential,11,351730,293101,50336,8292,
human_dag_uniq.gra,38811,79632,sequential,12,325430,272069,46438,6922,
human_dag_uniq.gra,38811,79632,sequential,12,337214,283762,46787,6665,
kegg_dag_uniq.gra,3617,8790,sequential,9,24144,18834,4163,1146,
kegg_dag_uniq.gra,3617,8790,sequential,9,24422,18958,4400,1063,
kegg_dag_uniq.gra,3617,8790,sequential,9,24952,19171,4627,1154,
kegg_dag_uniq.gra,3617,8790,sequential,9,24373,19047,4426,898,
kegg_dag_uniq.gra,3617,8790,sequential,9,24928,18990,4830,1108,
mtbrv_dag_uniq.gra,9602,20876,sequential,10,85724,71208,12234,2280,
mtbrv_dag_uniq.gra,9602,20876,sequential,10,85087,71895,11179,2012,
mtbrv_dag_uniq.gra,9602,20876,sequential,10,88823,74084,12543,2195,
mtbrv_dag_uniq.gra,9602,20876,sequential,10,84367,71178,11271,1917,
mtbrv_dag_uniq.gra,9602,20876,sequential,10,79394,66086,11162,2145,
nasa_dag_uniq.gra,5605,13076,sequential,10,43027,34814,6894,1318,
nasa_dag_uniq.gra,5605,13076,sequential,10,41622,32801,7277,1543,
nasa_dag_uniq.gra,5605,13076,sequential,10,41304,32635,7298,1370,
nasa_dag_uniq.gra,5605,13076,sequential,10,42175,33171,7659,1345,
nasa_dag_uniq.gra,5605,13076,sequential,10,40901,32638,6997,1265,
pubmed_sub_9000-1.gra,9000,80056,sequential,56,118270,71527,44875,1868,
pubmed_sub_9000-1.gra,9000,80056,sequential,56,116296,70116,44244,1935,
pubmed_sub_9000-1.gra,9000,80056,sequential,61,123085,71471,49466,2146,
pubmed_sub_9000-1.gra,9000,80056,sequential,61,126160,78122,46051,1986,
pubmed_sub_9000-1.gra,9000,80056,sequential,61,118521,70196,45930,2394,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,10,97594716,59903490,34728338,2962887,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,10,97296307,61531852,33063066,2701388,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,10,95917283,59905195,33295149,2716938,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,10,96358987,59146852,34525671,2686463,
uniprotenc_100m.scc.gra,16087295,32174586,sequential,10,92221404,59896255,29635165,2689982,
uniprotenc_150m.scc.gra,25037600,369342,sequential,7,66413571,34774997,27736662,3901911,
uniprotenc_150m.scc.gra,25037600,402100,sequential,10,66728660,34720786,27923377,4084497,
uniprotenc_150m.scc.gra,25037600,401981,sequential,8,66272540,33883486,28230948,4158105,
uniprotenc_150m.scc.gra,25037600,401873,sequential,8,66220403,33715509,28196174,4308718,
uniprotenc_150m.scc.gra,25037600,401890,sequential,8,66114393,33854182,28112587,4147623,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,6,8395130,5451077,2671387,272665,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,6,7836779,5308642,2260055,268082,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,4,7616772,5419828,1929829,267115,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,6,8016044,5439631,2296817,279595,
uniprotenc_22m.scc.gra,1595444,3190884,sequential,6,8500964,5409080,2828835,263047,
v10.gra,10,50,sequential,7,1293,406,195,691,
v10.gra,10,50,sequential,7,985,350,195,439,
v10.gra,10,50,sequential,7,841,299,167,374,
v10.gra,10,50,sequential,7,834,300,170,363,
v10.gra,10,50,sequential,7,823,300,172,350,
v100.gra,100,8172,sequential,90,7508,5086,2014,406,
v100.gra,100,8172,sequential,90,4702,2371,1962,369,
v100.gra,100,8172,sequential,90,4737,2425,1938,373,
v100.gra,100,8172,sequential,90,4819,2511,1902,405,
v100.gra,100,8172,sequential,90,4756,2513,1852,390,
v1000.gra,1000,823024,sequential,876,480027,202272,277099,655,
v1000.gra,1000,823024,sequential,876,463621,194744,268182,694,
v1000.gra,1000,823024,sequential,865,472614,212197,259786,630,
v1000.gra,1000,823024,sequential,865,452024,193188,258250,586,
v1000.gra,1000,823024,sequential,862,461888,202215,259075,597,
vchocyc_dag_uniq.gra,9491,20690,sequential,14,82209,68326,12016,1866,
vchocyc_dag_uniq.gra,9491,20690,sequential,14,79188,65393,12021,1773,
vchocyc_dag_uniq.gra,9491,20690,sequential,12,79972,66052,12026,1893,
vchocyc_dag_uniq.gra,9491,20690,sequential,12,78435,64359,12190,1885,
vchocyc_dag_uniq.gra,9491,20690,sequential,12,80231,65834,12249,2147,
xmark_dag_uniq.gra,6080,14102,sequential,14,49023,38863,8711,1448,
xmark_dag_uniq.gra,6080,14102,sequential,14,46318,36018,8914,1385,
xmark_dag_uniq.gra,6080,14102,sequential,14,45751,35448,8984,1319,
xmark_dag_uniq.gra,6080,14102,sequential,14,46510,36762,8458,1289,
xmark_dag_uniq.gra,6080,14102,sequential,14,44962,34722,8847,1392,
yago_sub_6642.gra,6642,84784,sequential,55,80800,45447,33619,1734,
yago_sub_6642.gra,6642,84784,sequential,55,79945,44182,34157,1606,
yago_sub_6642.gra,6642,84784,sequential,55,81165,44376,34900,1887,
yago_sub_6642.gra,6642,84784,sequential,55,76734,42969,32298,1466,
yago_sub_6642.gra,6642,84784,sequential,53,80393,42943,35748,1702,
rgg_n_2_15_s0.graph,32768,160240,sequential,24,220476,123334,91378,5764,
rgg_n_2_15_s0.graph,32768,160240,sequential,24,224372,127598,90401,6372,
rgg_n_2_15_s0.graph,32768,160240,sequential,24,220564,124179,90284,6100,
rgg_n_2_15_s0.graph,32768,160240,sequential,25,222529,124132,91912,6484,
rgg_n_2_15_s0.graph,32768,160240,sequential,25,226551,126769,93055,6726,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,38,20458609,9487334,10595314,375961,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,38,20323417,9358546,10616796,348074,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,36,20331550,9483664,10484037,363848,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,35,20236289,9365183,10512014,359091,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,39,20863880,9778669,10704506,380704,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,42,184245289,83506627,97868128,2870533,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,44,182752354,81355186,98488603,2908565,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,42,184912930,83680160,98224542,3008227,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,43,183652745,82951536,97828102,2873106,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,42,184906395,83555147,98331828,3019419,
