agrocyc_dag_uniq.gra;12684;27314;4;5;109803;87865;18967;2925
agrocyc_dag_uniq.gra;12684;27314;4;5;109003;87276;18728;2935
agrocyc_dag_uniq.gra;12684;27314;4;5;108233;86348;18770;3046
agrocyc_dag_uniq.gra;12684;27314;8;5;150339;134535;12986;2770
agrocyc_dag_uniq.gra;12684;27314;8;5;151243;134545;13763;2878
agrocyc_dag_uniq.gra;12684;27314;8;5;168157;150726;14591;2788
agrocyc_dag_uniq.gra;12684;27314;8;5;153848;137445;13441;2915
agrocyc_dag_uniq.gra;12684;27314;8;5;151815;136404;12553;2813
agrocyc_dag_uniq.gra;12684;27314;16;5;178059;164912;9977;3118
agrocyc_dag_uniq.gra;12684;27314;16;5;178660;164371;10814;3426
agrocyc_dag_uniq.gra;12684;27314;16;5;178814;164144;11367;3132
agrocyc_dag_uniq.gra;12684;27314;16;5;180145;163865;12984;3245
agrocyc_dag_uniq.gra;12684;27314;16;5;180003;164373;12755;2829
amaze_dag_uniq.gra;3710;7894;2;4;29921;20432;8135;1294
amaze_dag_uniq.gra;3710;7894;2;4;30249;20796;8168;1241
amaze_dag_uniq.gra;3710;7894;2;4;29622;20299;8070;1202
amaze_dag_uniq.gra;3710;7894;2;4;29291;19824;8210;1208
amaze_dag_uniq.gra;3710;7894;2;4;28145;18939;7969;1186
amaze_dag_uniq.gra;3710;7894;4;4;24086;17861;5068;1118
amaze_dag_uniq.gra;3710;7894;4;4;25652;19368;5038;1205
amaze_dag_uniq.gra;3710;7894;4;4;24773;18590;5003;1138
amaze_dag_uniq.gra;3710;7894;4;4;23344;17098;4947;1150
amaze_dag_uniq.gra;3710;7894;4;4;23566;17497;4916;1113
amaze_dag_uniq.gra;3710;7894;8;4;29262;24164;3871;1177
amaze_dag_uniq.gra;3710;7894;8;4;27918;22972;3783;1121
amaze_dag_uniq.gra;3710;7894;8;4;30384;25393;3762;1171
amaze_dag_uniq.gra;3710;7894;8;4;29148;23910;4015;1171
amaze_dag_uniq.gra;3710;7894;8;4;30074;24739;4166;1120
amaze_dag_uniq.gra;3710;7894;16;4;31161;25820;4171;1133
amaze_dag_uniq.gra;3710;7894;16;4;31219;25955;4086;1134
amaze_dag_uniq.gra;3710;7894;16;4;31988;26593;4199;1146
amaze_dag_uniq.gra;3710;7894;16;4;32928;27647;4109;1129
amaze_dag_uniq.gra;3710;7894;16;4;31786;26280;4320;1141
anthra_dag_uniq.gra;12499;26654;2;5;116072;83847;29248;2922
anthra_dag_uniq.gra;12499;26654;2;5;119883;84464;32404;2957
anthra_dag_uniq.gra;12499;26654;2;5;119567;84266;32369;2875
anthra_dag_uniq.gra;12499;26654;2;5;119873;84595;32322;2898
anthra_dag_uniq.gra;12499;26654;2;5;121169;85036;33140;2920
anthra_dag_uniq.gra;12499;26654;4;5;111131;91708;16529;2839
anthra_dag_uniq.gra;12499;26654;4;5;105279;86029;16336;2867
anthra_dag_uniq.gra;12499;26654;4;5;106186;86731;16556;2849
anthra_dag_uniq.gra;12499;26654;4;5;106407;86527;16617;3109
anthra_dag_uniq.gra;12499;26654;4;5;106000;86680;16378;2896
anthra_dag_uniq.gra;12499;26654;8;5;152443;138668;10942;2783
anthra_dag_uniq.gra;12499;26654;8;5;148614;134574;11118;2877
anthra_dag_uniq.gra;12499;26654;8;5;152013;138050;11125;2793
anthra_dag_uniq.gra;12499;26654;8;5;152961;139151;10873;2881
anthra_dag_uniq.gra;12499;26654;8;5;153571;140250;10468;2808
anthra_dag_uniq.gra;12499;26654;16;5;174678;161933;9607;3093
anthra_dag_uniq.gra;12499;26654;16;5;174384;161805;9689;2843
anthra_dag_uniq.gra;12499;26654;16;5;175815;162745;10204;2808
anthra_dag_uniq.gra;12499;26654;16;5;174475;160414;11134;2878
anthra_dag_uniq.gra;12499;26654;16;5;173787;159653;10944;3140
arXiv_sub_6000-1.gra;6000;133414;2;30;257195;70716;184585;1826
arXiv_sub_6000-1.gra;6000;133414;2;30;241477;57936;181749;1734
arXiv_sub_6000-1.gra;6000;133414;2;30;252587;64014;186733;1773
arXiv_sub_6000-1.gra;6000;133414;2;28;209225;57392;150059;1692
arXiv_sub_6000-1.gra;6000;133414;2;28;214835;61728;151303;1739
arXiv_sub_6000-1.gra;6000;133414;4;28;153034;55922;95229;1825
arXiv_sub_6000-1.gra;6000;133414;4;28;153565;56278;95539;1685
arXiv_sub_6000-1.gra;6000;133414;4;28;170966;56614;112588;1711
arXiv_sub_6000-1.gra;6000;133414;4;28;169929;55414;112804;1657
arXiv_sub_6000-1.gra;6000;133414;4;28;169877;55859;112357;1617
arXiv_sub_6000-1.gra;6000;133414;8;28;132700;59267;71723;1651
arXiv_sub_6000-1.gra;6000;133414;8;28;125796;52534;71636;1573
arXiv_sub_6000-1.gra;6000;133414;8;28;126833;53630;71422;1725
arXiv_sub_6000-1.gra;6000;133414;8;29;127360;53559;72081;1663
arXiv_sub_6000-1.gra;6000;133414;8;29;127311;54095;71531;1624
arXiv_sub_6000-1.gra;6000;133414;16;29;112642;52764;58230;1601
arXiv_sub_6000-1.gra;6000;133414;16;29;117932;57601;58647;1633
arXiv_sub_6000-1.gra;6000;133414;16;29;118420;57832;58921;1603
arXiv_sub_6000-1.gra;6000;133414;16;29;112145;51993;58283;1808
arXiv_sub_6000-1.gra;6000;133414;16;29;114519;54344;58359;1758
ba10k2d.gra;10000;39992;2;7;82374;48736;31154;2416
ba10k2d.gra;10000;39992;2;8;81601;47739;31357;2442
ba10k2d.gra;10000;39992;2;8;75605;42152;30985;2407
ba10k2d.gra;10000;39992;2;8;76151;42874;30794;2417
ba10k2d.gra;10000;39992;2;8;75783;42540;30611;2575
ba10k2d.gra;10000;39992;4;8;58906;37814;18454;2581
ba10k2d.gra;10000;39992;4;8;59954;39127;18482;2285
ba10k2d.gra;10000;39992;4;8;58593;37811;18276;2449
ba10k2d.gra;10000;39992;4;8;56028;34917;18553;2498
ba10k2d.gra;10000;39992;4;8;60240;39370;18471;2344
ba10k2d.gra;10000;39992;8;8;51330;36278;12655;2343
ba10k2d.gra;10000;39992;8;8;51211;35997;12748;2408
ba10k2d.gra;10000;39992;8;8;51583;36485;12711;2327
ba10k2d.gra;10000;39992;8;8;53680;39430;11870;2316
ba10k2d.gra;10000;39992;8;8;50153;35881;11838;2382
ba10k2d.gra;10000;39992;16;8;45839;33038;10367;2373
ba10k2d.gra;10000;39992;16;8;46681;34032;10294;2315
ba10k2d.gra;10000;39992;16;8;48952;36378;10251;2282
ba10k2d.gra;10000;39992;16;8;47528;34421;10680;2366
ba10k2d.gra;10000;39992;16;8;47441;34470;10547;2376
ba10k5d.gra;10000;99950;2;12;133275;58279;72501;2429
ba10k5d.gra;10000;99950;2;12;134981;58545;73903;2467
ba10k5d.gra;10000;99950;2;12;145284;62986;79811;2424
ba10k5d.gra;10000;99950;2;12;153831;62851;88490;2414
ba10k5d.gra;10000;99950;2;13;147044;66831;77675;2480
ba10k5d.gra;10000;99950;4;13;110539;64198;43924;2354
ba10k5d.gra;10000;99950;4;13;104592;58191;43956;2388
ba10k5d.gra;10000;99950;4;13;104046;57789;43862;2333
ba10k5d.gra;10000;99950;4;13;103175;56713;43792;2602
ba10k5d.gra;10000;99950;4;13;100999;54508;43848;2580
ba10k5d.gra;10000;99950;8;13;89403;58429;28559;2362
ba10k5d.gra;10000;99950;8;13;89202;57306;29455;2382
ba10k5d.gra;10000;99950;8;12;89692;56330;30929;2376
ba10k5d.gra;10000;99950;8;12;87716;54544;30796;2318
ba10k5d.gra;10000;99950;8;12;85642;50784;32443;2356
ba10k5d.gra;10000;99950;16;12;77629;49992;24951;2622
ba10k5d.gra;10000;99950;16;12;77224;49858;24950;2356
ba10k5d.gra;10000;99950;16;12;79756;51928;25347;2433
ba10k5d.gra;10000;99950;16;12;82768;53392;26922;2394
ba10k5d.gra;10000;99950;16;12;79677;52154;25067;2398
cit-Patents.scc.gra;3774768;33037894;2;20;95813322;42424237;52753554;635459
cit-Patents.scc.gra;3774768;33037894;2;21;99046081;42720117;55674289;651608
cit-Patents.scc.gra;3774768;33037894;2;21;95979349;41659039;53632632;687606
cit-Patents.scc.gra;3774768;33037894;2;21;99007940;42621191;55738297;648379
cit-Patents.scc.gra;3774768;33037894;2;21;94227024;41779374;51788689;658888
cit-Patents.scc.gra;3774768;33037894;4;20;68682104;38555277;29492648;634107
cit-Patents.scc.gra;3774768;33037894;4;20;68207734;38527847;29015243;664566
cit-Patents.scc.gra;3774768;33037894;4;20;67944260;38759527;28537675;646988
cit-Patents.scc.gra;3774768;33037894;4;20;70096016;38745515;30668734;681697
cit-Patents.scc.gra;3774768;33037894;4;22;68781980;38911435;29211524;658950
cit-Patents.scc.gra;3774768;33037894;8;21;58516936;42085097;15818476;613267
cit-Patents.scc.gra;3774768;33037894;8;22;57901188;42055306;15199027;646778
cit-Patents.scc.gra;3774768;33037894;8;20;58234018;41975119;15637013;621813
cit-Patents.scc.gra;3774768;33037894;8;20;58667418;42127791;15874530;665028
cit-Patents.scc.gra;3774768;33037894;8;20;58472196;42161500;15656815;653805
cit-Patents.scc.gra;3774768;33037894;16;21;56635131;44963062;11018972;653024
cit-Patents.scc.gra;3774768;33037894;16;21;55827464;44646568;10529174;651647
cit-Patents.scc.gra;3774768;33037894;16;20;56265076;45135376;10411925;717702
cit-Patents.scc.gra;3774768;33037894;16;20;55672154;44581627;10368699;721757
cit-Patents.scc.gra;3774768;33037894;16;20;56222187;45090767;10487676;643672
citeseer.scc.gra;693947;624564;2;5;5323152;3825588;1370828;126663
citeseer.scc.gra;693947;624564;2;5;5154284;3768370;1258608;127236
citeseer.scc.gra;693947;624564;2;5;5018682;3617993;1277847;122765
citeseer.scc.gra;693947;624564;2;5;5097828;3658460;1312918;126372
citeseer.scc.gra;693947;624564;2;6;4976550;3622345;1223159;130969
citeseer.scc.gra;693947;624564;4;5;4140704;3269563;724232;146837
citeseer.scc.gra;693947;624564;4;5;4214685;3327670;739671;147273
citeseer.scc.gra;693947;624564;4;5;4182203;3326697;721518;133808
citeseer.scc.gra;693947;624564;4;6;4179235;3330981;723153;125032
citeseer.scc.gra;693947;624564;4;5;4210151;3323753;748917;137407
citeseer.scc.gra;693947;624564;8;5;5333394;4769059;432801;131466
citeseer.scc.gra;693947;624564;8;5;5361757;4765498;451060;145128
citeseer.scc.gra;693947;624564;8;5;5266322;4701049;431264;133956
citeseer.scc.gra;693947;624564;8;6;5286833;4742313;429835;114620
citeseer.scc.gra;693947;624564;8;5;5372738;4816353;422710;133608
citeseer.scc.gra;693947;624564;16;6;5887355;5418675;320935;147675
citeseer.scc.gra;693947;624564;16;5;5914382;5447186;325962;141163
citeseer.scc.gra;693947;624564;16;5;6027876;5558826;322678;146299
citeseer.scc.gra;693947;624564;16;5;5936378;5469963;318830;147521
citeseer.scc.gra;693947;624564;16;5;6139919;5674402;327388;138056
citeseer_sub_10720.gra;10720;88516;2;12;125949;62948;60197;2730
citeseer_sub_10720.gra;10720;88516;2;12;127910;66478;58844;2537
citeseer_sub_10720.gra;10720;88516;2;12;127293;65703;58936;2597
citeseer_sub_10720.gra;10720;88516;2;12;126916;65243;58963;2655
citeseer_sub_10720.gra;10720;88516;2;12;130060;67191;60156;2643
citeseer_sub_10720.gra;10720;88516;4;12;98260;61790;33661;2757
citeseer_sub_10720.gra;10720;88516;4;12;92615;56225;33797;2546
citeseer_sub_10720.gra;10720;88516;4;12;95509;58751;34279;2411
citeseer_sub_10720.gra;10720;88516;4;12;94440;58131;33512;2744
citeseer_sub_10720.gra;10720;88516;4;12;94715;58101;33786;2780
citeseer_sub_10720.gra;10720;88516;8;12;93954;67775;23686;2445
citeseer_sub_10720.gra;10720;88516;8;12;86868;60136;24158;2526
citeseer_sub_10720.gra;10720;88516;8;12;85382;58931;23964;2437
citeseer_sub_10720.gra;10720;88516;8;12;86032;60305;23114;2564
citeseer_sub_10720.gra;10720;88516;8;12;94050;66437;25049;2501
citeseer_sub_10720.gra;10720;88516;16;12;86326;63980;19760;2536
citeseer_sub_10720.gra;10720;88516;16;12;85108;62927;19756;2373
citeseer_sub_10720.gra;10720;88516;16;13;89472;66841;20162;2427
citeseer_sub_10720.gra;10720;88516;16;13;83600;59730;21309;2505
citeseer_sub_10720.gra;10720;88516;16;13;89135;66162;20184;2729
citeseer_sub_10720.gra;10720;88516;2;13;126733;68502;55576;2599
citeseer_sub_10720.gra;10720;88516;2;13;118575;60529;55383;2607
citeseer_sub_10720.gra;10720;88516;2;13;129955;66344;60953;2597
citeseer_sub_10720.gra;10720;88516;2;13;132957;69771;60516;2602
citeseer_sub_10720.gra;10720;88516;2;13;132054;68209;61128;2659
citeseer_sub_10720.gra;10720;88516;4;12;92937;58020;32167;2699
citeseer_sub_10720.gra;10720;88516;4;12;94312;59182;32403;2569
citeseer_sub_10720.gra;10720;88516;4;12;95173;59479;33046;2594
citeseer_sub_10720.gra;10720;88516;4;12;92553;57624;32226;2653
citeseer_sub_10720.gra;10720;88516;4;12;94064;59081;32237;2697
citeseer_sub_10720.gra;10720;88516;8;12;94476;69779;22324;2328
citeseer_sub_10720.gra;10720;88516;8;12;90968;64187;24191;2528
citeseer_sub_10720.gra;10720;88516;8;12;85371;60125;22701;2499
citeseer_sub_10720.gra;10720;88516;8;13;86619;59658;24397;2513
citeseer_sub_10720.gra;10720;88516;8;13;90880;63092;24833;2907
citeseer_sub_10720.gra;10720;88516;16;13;88851;64548;21755;2506
citeseer_sub_10720.gra;10720;88516;16;13;90076;65734;21825;2463
citeseer_sub_10720.gra;10720;88516;16;13;86656;62182;21884;2540
citeseer_sub_10720.gra;10720;88516;16;13;85294;61163;21597;2479
citeseer_sub_10720.gra;10720;88516;16;13;88053;63656;21841;2500
citeseerx.gra;6540401;30022520;2;22;134722251;55094838;78500092;1127244
citeseerx.gra;6540401;30022520;2;21;131999458;55993177;74897659;1108544
citeseerx.gra;6540401;30022520;2;21;131975532;55040206;75813076;1122179
citeseerx.gra;6540401;30022520;2;21;133869078;56932497;75812453;1124056
citeseerx.gra;6540401;30022520;2;21;128563434;54882384;72573596;1107376
citeseerx.gra;6540401;30022520;4;21;110162360;55183882;53803800;1174603
citeseerx.gra;6540401;30022520;4;22;104545408;54446695;48954596;1144041
citeseerx.gra;6540401;30022520;4;21;103243908;53031777;49098372;1113684
citeseerx.gra;6540401;30022520;4;22;106665856;54198557;51362382;1104846
citeseerx.gra;6540401;30022520;4;21;107139950;54547713;51484581;1107582
citeseerx.gra;6540401;30022520;8;22;120283164;81243607;37835869;1203613
citeseerx.gra;6540401;30022520;8;21;113058898;82323592;29627195;1108040
citeseerx.gra;6540401;30022520;8;21;112764320;82628159;28999991;1136097
citeseerx.gra;6540401;30022520;8;21;112565360;80824380;30670309;1070597
citeseerx.gra;6540401;30022520;8;22;112535224;81213836;30206050;1115263
citeseerx.gra;6540401;30022520;16;21;124547791;92848254;30591688;1107782
citeseerx.gra;6540401;30022520;16;21;121226800;92957313;27204702;1064715
citeseerx.gra;6540401;30022520;16;22;117270274;91767934;24403931;1098335
citeseerx.gra;6540401;30022520;16;21;125386950;93094041;31182955;1109882
citeseerx.gra;6540401;30022520;16;21;118088462;93487635;23465580;1135178
cuda.gra;7;16;2;2;3243;794;491;1915
cuda.gra;7;16;2;2;1809;768;507;492
cuda.gra;7;16;2;2;1755;738;573;412
cuda.gra;7;16;2;2;1879;791;500;546
cuda.gra;7;16;2;2;1792;794;485;470
cuda.gra;7;16;4;2;1806;751;598;422
cuda.gra;7;16;4;2;1802;727;603;429
cuda.gra;7;16;4;2;1928;864;589;441
cuda.gra;7;16;4;2;1842;765;579;462
cuda.gra;7;16;4;2;1818;857;529;397
cuda.gra;7;16;8;2;2752;1393;924;402
cuda.gra;7;16;8;2;2735;1231;1008;459
cuda.gra;7;16;8;2;2662;1225;990;408
cuda.gra;7;16;8;2;2908;1382;1017;476
cuda.gra;7;16;8;2;2946;1159;1306;449
cuda.gra;7;16;16;2;4741;2056;2227;423
cuda.gra;7;16;16;2;5008;2546;2009;416
cuda.gra;7;16;16;2;4507;2052;2025;397
cuda.gra;7;16;16;2;4544;1957;2099;451
cuda.gra;7;16;16;2;5067;2226;2300;493
ecoo_dag_uniq.gra;12620;27150;2;6;125184;87119;34935;3076
ecoo_dag_uniq.gra;12620;27150;2;6;126570;88437;35126;2953
ecoo_dag_uniq.gra;12620;27150;2;6;126251;88007;35182;2996
ecoo_dag_uniq.gra;12620;27150;2;6;127061;88502;35507;2993
ecoo_dag_uniq.gra;12620;27150;2;5;114481;84233;27231;2961
ecoo_dag_uniq.gra;12620;27150;4;5;103484;85873;14727;2837
ecoo_dag_uniq.gra;12620;27150;4;5;102821;85225;14602;2854
ecoo_dag_uniq.gra;12620;27150;4;5;102638;85153;14594;2844
ecoo_dag_uniq.gra;12620;27150;4;5;114511;96874;14673;2904
ecoo_dag_uniq.gra;12620;27150;4;5;104824;86975;14946;2849
ecoo_dag_uniq.gra;12620;27150;8;5;149533;136786;9835;2868
ecoo_dag_uniq.gra;12620;27150;8;5;155502;141411;10935;3107
ecoo_dag_uniq.gra;12620;27150;8;5;163260;142616;17675;2921
ecoo_dag_uniq.gra;12620;27150;8;5;160434;139884;17645;2856
ecoo_dag_uniq.gra;12620;27150;8;5;165979;144050;19038;2837
ecoo_dag_uniq.gra;12620;27150;16;5;178826;160590;14968;3194
ecoo_dag_uniq.gra;12620;27150;16;5;181313;164122;14274;2867
ecoo_dag_uniq.gra;12620;27150;16;5;175984;161082;11958;2895
ecoo_dag_uniq.gra;12620;27150;16;5;174806;159212;12689;2862
ecoo_dag_uniq.gra;12620;27150;16;5;181030;164919;12887;3155
go_sub_6793.gra;6793;26722;2;7;59652;39276;18441;1881
go_sub_6793.gra;6793;26722;2;7;59354;39066;18421;1815
go_sub_6793.gra;6793;26722;2;7;59607;39219;18593;1742
go_sub_6793.gra;6793;26722;2;7;59501;39201;18517;1735
go_sub_6793.gra;6793;26722;2;7;60248;39679;18645;1872
go_sub_6793.gra;6793;26722;4;7;47926;36264;9885;1730
go_sub_6793.gra;6793;26722;4;7;48631;36408;10417;1752
go_sub_6793.gra;6793;26722;4;7;51941;39737;10238;1912
go_sub_6793.gra;6793;26722;4;7;49660;37196;10495;1904
go_sub_6793.gra;6793;26722;4;7;47038;35219;9847;1920
go_sub_6793.gra;6793;26722;8;7;52721;44044;6918;1708
go_sub_6793.gra;6793;26722;8;7;54270;45585;6873;1765
go_sub_6793.gra;6793;26722;8;7;53423;44663;6966;1750
go_sub_6793.gra;6793;26722;8;7;59431;48759;8786;1824
go_sub_6793.gra;6793;26722;8;7;56168;46980;7181;1944
go_sub_6793.gra;6793;26722;16;7;58936;50528;6607;1754
go_sub_6793.gra;6793;26722;16;7;58996;50493;6772;1691
go_sub_6793.gra;6793;26722;16;7;59552;51234;6578;1694
go_sub_6793.gra;6793;26722;16;7;59888;51402;6698;1742
go_sub_6793.gra;6793;26722;16;7;60031;51719;6528;1738
go_uniprot.gra;6967956;69540470;2;13;191878842;48479203;142228935;1170625
go_uniprot.gra;6967956;69540470;2;12;206084130;49719801;155219079;1145176
go_uniprot.gra;6967956;69540470;2;13;211980663;49520067;161304657;1155866
go_uniprot.gra;6967956;69540470;2;14;199983075;48530365;150228167;1224474
go_uniprot.gra;6967956;69540470;2;12;190307378;49510977;139672560;1123765
go_uniprot.gra;6967956;69540470;4;15;135751092;42537941;92032754;1180328
go_uniprot.gra;6967956;69540470;4;14;127747183;42631909;83980833;1134386
go_uniprot.gra;6967956;69540470;4;14;121473267;42463311;77857899;1151983
go_uniprot.gra;6967956;69540470;4;14;126267507;42688299;82357748;1221379
go_uniprot.gra;6967956;69540470;4;15;134358332;42229447;90911195;1217621
go_uniprot.gra;6967956;69540470;8;13;85243773;38099240;45994351;1150109
go_uniprot.gra;6967956;69540470;8;14;89105594;37587460;50186986;1331076
go_uniprot.gra;6967956;69540470;8;14;94105512;37948884;54972030;1184525
go_uniprot.gra;6967956;69540470;8;13;91336346;38086237;52101226;1148809
go_uniprot.gra;6967956;69540470;8;11;93599718;37908506;54501040;1190096
go_uniprot.gra;6967956;69540470;16;13;82413946;39632148;41589180;1192544
go_uniprot.gra;6967956;69540470;16;12;81533692;38566911;41764184;1202522
go_uniprot.gra;6967956;69540470;16;14;81239288;39447002;40552375;1239831
go_uniprot.gra;6967956;69540470;16;12;81184766;38486372;41466467;1231850
go_uniprot.gra;6967956;69540470;16;14;81618489;38280883;42095695;1241833
human_dag_uniq.gra;38811;79632;2;5;390390;280527;99813;9981
human_dag_uniq.gra;38811;79632;2;5;386342;279622;98631;8017
human_dag_uniq.gra;38811;79632;2;5;384321;277495;98826;7936
human_dag_uniq.gra;38811;79632;2;5;387309;275767;103338;8136
human_dag_uniq.gra;38811;79632;2;6;377618;278034;91684;7825
human_dag_uniq.gra;38811;79632;4;6;342783;276833;57954;7932
human_dag_uniq.gra;38811;79632;4;6;340337;274391;57938;7945
human_dag_uniq.gra;38811;79632;4;5;352185;279007;65115;7993
human_dag_uniq.gra;38811;79632;4;5;353382;279912;65476;7925
human_dag_uniq.gra;38811;79632;4;5;394733;321994;64808;7860
human_dag_uniq.gra;38811;79632;8;5;502068;453795;40370;7852
human_dag_uniq.gra;38811;79632;8;5;495197;452435;34897;7798
human_dag_uniq.gra;38811;79632;8;5;499352;450992;40187;8104
human_dag_uniq.gra;38811;79632;8;5;491647;445160;38551;7875
human_dag_uniq.gra;38811;79632;8;6;506352;466154;32094;8032
human_dag_uniq.gra;38811;79632;16;6;566656;529878;29380;7331
human_dag_uniq.gra;38811;79632;16;6;566720;531777;28077;6812
human_dag_uniq.gra;38811;79632;16;5;551129;518972;24310;7789
human_dag_uniq.gra;38811;79632;16;5;560290;529382;22773;8072
human_dag_uniq.gra;38811;79632;16;6;554302;523197;23342;7697
kegg_dag_uniq.gra;3617;8790;2;4;30303;20193;8740;1313
kegg_dag_uniq.gra;3617;8790;2;4;30492;20567;8609;1231
kegg_dag_uniq.gra;3617;8790;2;4;29379;19784;8308;1241
kegg_dag_uniq.gra;3617;8790;2;4;29218;19720;8226;1218
kegg_dag_uniq.gra;3617;8790;2;4;29061;20280;7594;1142
kegg_dag_uniq.gra;3617;8790;4;4;22554;16233;4780;1349
