rgg_n_2_15_s0.graph,32768,160240,2,14,235493,71639,156466,7257
rgg_n_2_15_s0.graph,32768,160240,2,14,235120,71428,156557,7006
rgg_n_2_15_s0.graph,32768,160240,2,15,232273,70407,155054,6750
rgg_n_2_15_s0.graph,32768,160240,2,15,234963,71653,155520,7731
rgg_n_2_15_s0.graph,32768,160240,2,15,246494,71078,168292,7064
rgg_n_2_15_s0.graph,32768,160240,4,15,134335,38381,89166,6731
rgg_n_2_15_s0.graph,32768,160240,4,14,124519,37074,79626,7749
rgg_n_2_15_s0.graph,32768,160240,4,14,122665,36265,78798,7549
rgg_n_2_15_s0.graph,32768,160240,4,14,124348,37134,79721,7441
rgg_n_2_15_s0.graph,32768,160240,4,14,124515,36914,79897,7641
rgg_n_2_15_s0.graph,32768,160240,8,14,91006,26132,57962,6859
rgg_n_2_15_s0.graph,32768,160240,8,14,88546,24754,56968,6763
rgg_n_2_15_s0.graph,32768,160240,8,14,88972,24400,57692,6817
rgg_n_2_15_s0.graph,32768,160240,8,14,87496,24898,55496,7046
rgg_n_2_15_s0.graph,32768,160240,8,14,88903,24670,57547,6636
rgg_n_2_15_s0.graph,32768,160240,16,14,79611,21813,51144,6583
rgg_n_2_15_s0.graph,32768,160240,16,14,78679,21254,49676,7689
rgg_n_2_15_s0.graph,32768,160240,16,14,78596,21611,49171,7751
rgg_n_2_15_s0.graph,32768,160240,16,14,75254,22587,45783,6830
rgg_n_2_15_s0.graph,32768,160240,16,14,78552,22226,48547,7724
rgg_n_2_21_s0.graph,2097152,14487995,2,20,21650674,5604756,15677720,368125
rgg_n_2_21_s0.graph,2097152,14487995,2,20,21943830,5735643,15821542,386547
rgg_n_2_21_s0.graph,2097152,14487995,2,20,21714562,5642487,15707328,364670
rgg_n_2_21_s0.graph,2097152,14487995,2,21,21805086,5708225,15721585,375199
rgg_n_2_21_s0.graph,2097152,14487995,2,19,20046242,5316625,14378576,350965
rgg_n_2_21_s0.graph,2097152,14487995,4,20,11299238,2946988,7963824,388356
rgg_n_2_21_s0.graph,2097152,14487995,4,21,11315470,2923189,8024160,368049
rgg_n_2_21_s0.graph,2097152,14487995,4,21,11411004,2944936,8051375,414620
rgg_n_2_21_s0.graph,2097152,14487995,4,20,11342917,2913587,8031027,398229
rgg_n_2_21_s0.graph,2097152,14487995,4,20,11385800,2935050,7998958,451722
rgg_n_2_21_s0.graph,2097152,14487995,8,20,6406901,1693178,4350050,363607
rgg_n_2_21_s0.graph,2097152,14487995,8,20,6332964,1692379,4251155,389363
rgg_n_2_21_s0.graph,2097152,14487995,8,21,6536624,1705995,4442858,387704
rgg_n_2_21_s0.graph,2097152,14487995,8,19,6591504,1742916,4418166,430359
rgg_n_2_21_s0.graph,2097152,14487995,8,20,6623058,1702617,4467649,452723
rgg_n_2_21_s0.graph,2097152,14487995,16,20,5057487,1686349,2974337,396731
rgg_n_2_21_s0.graph,2097152,14487995,16,21,5117707,1707494,2946910,463234
rgg_n_2_21_s0.graph,2097152,14487995,16,20,5076337,1692860,2948223,435170
rgg_n_2_21_s0.graph,2097152,14487995,16,20,5028511,1689819,2939346,399277
rgg_n_2_21_s0.graph,2097152,14487995,16,20,5028108,1684504,2937329,406204
rgg_n_2_24_s0.graph,16777216,132557200,2,24,202208189,50462834,148680798,3064478
rgg_n_2_24_s0.graph,16777216,132557200,2,24,195710548,49392198,143362979,2955301
rgg_n_2_24_s0.graph,16777216,132557200,2,23,201419123,49712889,148817044,2889120
rgg_n_2_24_s0.graph,16777216,132557200,2,23,195362416,48376452,143977279,3008607
rgg_n_2_24_s0.graph,16777216,132557200,2,23,201904179,50347220,148520142,3036742
rgg_n_2_24_s0.graph,16777216,132557200,4,24,103721738,25493838,75262030,2965793
rgg_n_2_24_s0.graph,16777216,132557200,4,23,104567823,25958100,75586009,3023640
rgg_n_2_24_s0.graph,16777216,132557200,4,23,104247004,25684243,75526691,3035997
rgg_n_2_24_s0.graph,16777216,132557200,4,24,105138687,25949779,76091614,3097229
rgg_n_2_24_s0.graph,16777216,132557200,4,23,104841960,25965212,75774191,3102487
rgg_n_2_24_s0.graph,16777216,132557200,8,24,57636004,15025374,39562887,3047675
rgg_n_2_24_s0.graph,16777216,132557200,8,24,58005095,15014204,39909322,3081497
rgg_n_2_24_s0.graph,16777216,132557200,8,23,57653664,14978627,39576129,3098836
rgg_n_2_24_s0.graph,16777216,132557200,8,25,58493132,14907388,40629951,2955725
rgg_n_2_24_s0.graph,16777216,132557200,8,25,56920561,14899399,39072055,2949039
rgg_n_2_24_s0.graph,16777216,132557200,16,24,44996268,14577727,27312296,3106173
rgg_n_2_24_s0.graph,16777216,132557200,16,23,45148353,14535210,27507694,3105247
rgg_n_2_24_s0.graph,16777216,132557200,16,25,46188481,14910017,27880656,3397738
rgg_n_2_24_s0.graph,16777216,132557200,16,25,46241054,14947495,28072520,3220967
rgg_n_2_24_s0.graph,16777216,132557200,16,24,45275407,14645340,27643473,2986521
